x1,x2
0.3384964074944141,6.584712086099199
-0.45006547147924364,7.622849932347499
6.47727697948096,8.049009225836889
7.0283183761304615,7.0297561394957455
6.010395179741419,6.874213079900352
6.962365297575151,8.103301882016522
3.0788808084552377,8.119574911434576
7.624119817052155,0.6283455092642799
0.2088635950047554,-1.9596701238797756
-0.846793718068405,-1.5148472246858646
0.33231401197959165,6.251513463443446
-0.0771017094141042,0.3411519748166439
6.2262108008964265,5.755345296688583
0.36139560550841393,1.5380365664659692
0.06023020994102644,2.463242112485286
0.25755039072276437,-0.07444591576616721
0.2704568257798388,6.949761890550863
6.891239851543142,0.40171172209894146
-0.9080240755212109,-1.4123037013352915
7.504987278980457,0.8657551941701215
-0.8084936028931876,-0.5017570435845365
7.256029734313875,7.982690983945514
-0.6465728842425266,5.918451996385605
7.493317900880889,7.184836123694874
7.570890510693167,1.135565640180599
0.25049285034587654,0.3464482094969757
7.109394794604893,7.725766623898692
7.413434903223701,8.876795812558067
0.29612027706457605,0.26105527217988933
5.5924883052821786,6.222183312409125
-0.6518361078021592,7.047398671316414
4.349030191606988,8.091506851922462
1.030999522495951,0.9312801191161986
0.36163602504763415,-0.6451197546051243
-0.6997255079925856,7.213979910734222
6.5599555133030165,0.13074057728609134
-1.0623037137261049,0.4735924306351816
7.055724912288695,8.094191518470948
0.21409374413020396,-1.245738778711988
9.573359803249861,7.059218434014488
8.083051243175277,1.053802052034903
6.848214904964417,0.5883172064845765
6.754256935914055,6.72727643025233
0.6256673477650062,-0.8571575564162826
7.7109599682034915,7.44426331148604
7.045571839903814,-0.6516003476058171
1.477894044741516,-0.5182702182736474
7.1867667644770785,6.2446170676466775
6.514636452170897,0.08187413938632256
0.23561455810856594,7.770865193886967
6.759674601841865,6.625179192450402
6.98148686400761,-0.2886586389201383
0.25972250172148187,6.095683374895591
0.6453759495851475,8.368631557532348
-1.5506634310661327,0.06856297480602733
-1.5341141707356223,8.27767682189851
6.4263379931197635,6.453141058759607
5.307535370285181,8.529550319460613
7.013929291912946,6.975874912889997
-0.2489641484790735,7.971570950954355
5.719570647503717,8.754794181984364
0.33126343140356396,0.9755451271223592
7.170865438127942,6.8160166636473205
0.12029563171189886,7.514438834058749
-0.7832532923362371,-0.3220615162056756
1.6286155455712918,5.619898541785108
-0.8756182533847572,5.6172002690356635
-0.7632591565425169,5.1951178993354805
-1.1913034972026486,0.6565536086338297
7.686260190374513,-1.6127158711896517
8.882024496475033,8.345420046154977
0.9633761292443218,0.4127809269364983
7.244966571108723,-0.5069431753711298
-1.4785862457798415,8.143754043206929
7.872320636720678,0.18334200573835174
-1.4153707420504142,-0.42064532276535904
-0.2453881160028705,-0.7537361643574896
9.122156197012632,1.0324652605511468
-0.21967188783751193,0.3571125715117464
5.551915658502676,-1.4074637743765552
6.4550809131910505,7.399136114352071
6.141642219818786,7.700309879408992
-1.594427658794367,6.400624977046228
7.593101257968383,6.690453560686009
0.47897982574639186,7.333662105286948
7.899599875433251,0.30729952087660933
6.528961694381677,0.2320499373576363
0.0184183791895517,8.676437312275283
6.050601111168057,9.63238206483739
6.171004989077928,-0.5601810401969696
-1.3044695005048532,7.669672548830039
7.211017467202619,6.903286888129608
6.745022782579145,8.503992988582688
9.133033374656266,-1.9520877995225019
1.551151975522523,7.1156746342928585
-0.5138669173366935,5.940786478111049
-0.8895144296255233,-0.8158102849654383
0.005243699718183166,7.046980593764742
1.0062928092144405,6.423108130476852
0.04852162794482699,6.169049883588962
1.1677820616598074,7.254420843301213
1.2012139221639448,6.591924626978448
-0.48760622407249354,6.5674418121803795
2.060747924881987,8.755340842443204
-0.007972641316617372,8.479944138890026
6.2074792615673,-0.11473644146689901
0.29307247329868125,-0.7143514180263678
0.47323762457354485,-0.07282891265687277
0.32692737376416264,6.780899471191136
5.777872191108054,7.712998430172388
6.475479733720226,7.489374561227918
7.654365656354058,6.944415329089545
7.224092481810417,0.01259240078179486
0.39445214237829684,6.5790155191797375
8.441273289066116,-1.4358621511794394
5.480630034045987,-0.48423407286625136
0.9154021177020741,0.32875110965968446
7.7216720640432355,5.870948228782771
8.266911149186623,-0.7076694656187807
-0.26987493529337125,6.021236284217693
0.22745993460412942,1.307142754282428
-0.5302576183724408,6.207127167737656
7.621809962217196,5.429775280109544
-0.26940683444455776,7.717542255795962
3.7587326599309274,-1.0243876413342898
6.272862824175132,6.752481364448495
-1.7249178325130328,-0.5622875292409727
