vib_channel_1,vib_channel_2,accel_x,accel_y,exhaust_temp,oil_pressure_dev
2.2881988383256595,2.670016720637503,0.5915763268408092,-1.1243270678790667,0.9637227793614064,0.2699187356480772
1.1075546861155539,0.025365012355020543,-0.507233832710144,0.6720231947491224,0.34550347918073654,0.3981246638849091
5.360341937501736,5.949217274888731,2.025184781371822,0.882825645245175,3.5358100265143366,0.2916424345632067
5.644813302480339,5.889913732265355,1.1990057770770752,1.5696843159404865,3.339204834877811,1.2673477828616806
-0.15240586569481304,0.25767627193210874,0.3659870317928225,-0.08055547329208747,0.04415069701767466,-0.42820414406208973
4.493984798801809,4.455483248013445,1.468594031798676,0.984367587916917,4.191027599445041,1.6939044967149448
-0.7564946408900166,0.26917966945425004,1.1304415934908074,0.7462491138977941,-1.038473862268224,0.7783553472086351
-0.47141551760340317,0.4212794368759697,0.24370480443856377,0.2493772251176354,0.1538302621703908,0.025306576394482957
5.876491962003326,5.9213970777491225,1.521524786657019,0.9495273547581288,4.054714228214033,0.6311440447508359
3.076615265939403,2.082102617265592,0.06601038248533542,0.11805989921623661,1.9334354127465359,-0.2915989745159691
-0.5984166191875935,0.22860340366457843,0.9115380927954246,0.17255617746574145,0.3082899795543379,0.009605356635084217
5.873124000333033,5.957431723301147,0.7139289636252316,1.1881840822566057,2.592556741535789,0.5102060656424386
1.8032101766563282,2.6853132286929893,-0.2095756893570342,-1.3598180654220118,0.8824134655011618,0.020844067765480423
5.519449619445035,4.813636936558975,1.519703769580663,1.9915548980697302,4.814077940543369,0.8616176618217097
-0.9400281149466975,-0.24171790326064133,0.41333533200273065,1.2469115932960004,0.033745376383678416,-0.4192024801423769
1.9218533328890528,3.1017702342082787,0.046520388029582416,0.7069277979482066,1.4578088457066083,-0.32283485956645946
3.4145646910783323,2.6420282222439955,0.3268338810436975,0.9479172674328245,2.0139314334462712,0.08722128140806734
4.895058931336578,6.802710337731739,1.080624839341701,2.8380417897584964,4.881339122849738,0.09902366685056818
3.0251741039090345,3.1638598892194896,0.29676152790826893,0.520219809303068,1.6778461180800073,0.6276776500739205
5.769245550412698,5.754478190506774,1.207817866255679,0.5253398580949795,3.60790687566642,0.9423966418579468
2.4212709151810317,2.428956610940024,1.3163198150127178,1.2155620974962806,1.7824399041743235,1.317038641410583
2.840380071796707,2.749768997242436,0.2937731698061665,0.02272248117313319,1.8264068458254457,0.5522896937525683
6.341085692865832,4.278389304201378,1.36026291455236,1.9393595990304136,3.034502329813506,0.7858076287487661
0.42993717052479496,0.1989673828126594,-0.03966187141919604,-0.3332166007595626,-1.039542096173533,0.1860294570998095
4.946203764124801,5.0906254961477035,1.513022041522404,1.1052711860667492,2.66093775458807,1.1663275623708242
2.0603640380458366,2.428398623622351,0.7135711330870613,0.9237071136456234,1.4444528463336401,0.9384182374322003
3.0804104950089712,1.4721273250761713,1.161165811259003,1.3940004489739848,1.2814272745142683,0.4726387613821143
4.968430509492853,5.513723128321857,2.229545247843535,2.779197858013015,3.484999332392637,1.533024046007103
-0.8684707355248739,-0.5041543808832182,0.8589420458818919,0.21072163779648898,-0.7249591695274875,-0.8436868382039653
-0.16698300561988358,-0.2885693799358671,-0.13446670382925682,0.6291920977594068,-0.4009372571251879,-0.0344006590289262
5.10775205645864,5.593716551040319,1.5552261174768751,2.212628636285556,3.549435596800676,1.5709872442398043
0.28760690979993725,1.0281499910548804,0.4340741863631196,-0.8791253657589871,0.7687123885276169,-0.1867167463383879
5.860521280761709,4.32614944711214,2.006121917398912,1.8947743881440946,4.568723665943508,1.5529841917296638
3.1620608478215044,2.223843792164625,1.013382921325369,0.10294301816757678,1.2174466728049564,-0.17289382964873046
-0.05434050535253796,0.2185978283144686,-0.2966467022469561,0.31334973286712914,0.2057959595404172,0.4742275033131092
0.8041015305370822,0.4307929665601249,-0.02131190376572204,0.3533427711647808,-0.41927904404504773,-0.3173724055958207
0.9027082083295435,-0.09926432574122628,0.24522362131717312,0.2989901530944322,-0.5677817454988549,0.2797262640814443
4.876616303253903,5.924133730540735,0.863068376477157,1.5104387899950766,4.89615433435102,1.7106997682043852
0.25728025984977876,0.03730043386267315,0.8108775220107974,0.06308716789614986,-0.16669421447831337,-0.4588946980350068
-0.7232255429786397,-1.2252145551107354,-0.13370385161823412,-0.17328047868019011,-0.35672958002318617,0.1212522202762155
2.7402740401726433,2.848960111728211,1.9607960753188076,0.13211686675815582,1.341570593665647,-0.040623336637619356
-0.9333738052031931,0.5076598914229303,-0.1384217113811356,-0.11586884647079738,0.22442998595292923,0.31833569972445613
4.748517165910681,4.455703491914361,1.0514041276425685,0.5705019609239178,3.367211996112879,0.9508745814411953
0.1981731113575162,-0.7430403398674985,-0.8448536142974236,-0.48604353235574954,-0.5284090073297243,-0.35263693551626085
2.4688742659928455,2.862681845557123,0.179300675491109,-0.06065879709946842,3.2888932320370916,-0.12350697507355246
2.7177176736882975,1.9147838893928117,1.1269586912028577,-0.386294030507647,2.4470904954453143,0.41832473604626275
-0.4278759467413232,0.28610847226036057,-0.1271404768607697,-0.09780789495355194,0.3269607335662378,-0.07779829748837783
0.5761246343323729,-0.8301786556412781,-0.6833538889615797,0.3886978120110651,0.915310793209837,0.27026383052283254
-0.3546011736218355,-0.15007147020474074,-0.8091547814169027,0.7794613148637011,-0.21528396020953855,0.7489566619093597
5.103683403639409,5.067031258860802,1.2625596417474891,2.1364972249566234,5.446710407163518,0.2465851757631511
6.784120630097354,5.692689910161529,1.5034536315992126,0.6523777928091948,3.9992600339801836,1.522076704919055
1.978960251466551,2.7071885078369644,1.0006029717614529,0.2352769416334432,1.2479243772085522,0.3149456924325048
2.9656454355489426,2.086908133659484,-0.11133070691394775,-0.5411761297479176,0.5740575547341018,-0.2303441064804384
-0.048159825562270074,0.16214399406390623,1.013540455010181,0.04710362782770966,-1.2784814192292722,-0.05147794161302272
5.694232382849057,5.458491512169686,0.8053215391301327,1.5479347850563616,4.567541218991025,1.1917076029332778
5.469108603998164,6.710384568170097,1.0245959156041338,2.2835174629210107,4.024694280364034,1.4627339373300763
