x1,x2,true_cluster
7.00512192900964,6.862825792681241,2
-2.325798857217311,8.603422314044918,2
-1.1446073480402692,0.1209032873941845,0
0.05820592213423814,-0.06998721468567125,0
6.732771859484355,16.647834145608794,2
7.932270683735472,-0.6920381867130027,1
5.529113126498852,8.679403959706814,2
3.2071426791177835,8.848685277860925,2
8.887557445983875,2.831726321195534,1
8.522304748605276,2.4920535910308286,1
-0.1611131764424959,-0.3777691513612366,0
2.8870466621975925,8.157375828649625,2
-0.15689040516811326,-0.7427241607760664,0
0.04555007765680491,0.4316038556944453,0
4.125043186697706,10.123388491403382,2
0.5159718794472964,-0.6938445987748781,0
4.712560253252625,-2.120354277756065,1
0.13592342979617222,0.18408745577402538,0
-0.06205325247223738,0.5412294310168237,0
-0.043293335329189296,-0.17345099406167508,0
0.6629504480929986,-0.2738224096719203,0
-0.016973524031643285,0.03606273106702923,0
6.166895306547624,3.50248090877293,2
-0.280706778506713,0.3063821810904932,0
-0.34479294212535,0.3428841414226449,0
3.123168971056814,8.463443293646934,2
5.106399893288831,0.30158091909204554,2
7.551783203382984,0.5823639396757688,1
-0.1879460996878291,-0.06671029360079449,0
7.204191499235883,-0.7946937831895112,1
7.182062536963479,2.4376801977342035,1
12.488934762309775,7.362917636982983,2
4.66961799697369,8.757359081108557,2
-0.07048522358479035,0.16012396332386933,0
0.08458406094556686,-0.22080989160463066,0
-0.19451137109493022,6.006248334687703,2
8.513349336908973,6.626705950057611,2
4.497255127386058,9.510052748240048,2
0.5864811278502727,-0.3267172717081024,0
1.4006924337907232,9.359929085733443,2
-3.570689504205352,6.259906490782233,2
6.786957298572419,1.8054080623070723,1
0.37215114304915686,-0.3084920664938555,0
7.22665308214074,-0.8114960368363383,1
3.086517691453281,7.503063036137955,2
5.5817683875641535,9.932255962491107,2
10.197145146507879,-1.2237122224577561,1
8.878176073185065,-0.7975040067103162,1
1.7082067132509224,11.02806131495989,2
-0.39449604420663903,-0.022274021059997724,0
0.25249533122685913,0.19209646100470668,0
6.805171727789832,0.5919213526069188,1
1.8044015782828553,13.11338617133904,2
-0.08558125754432468,0.26571692082225423,0
0.1697616233307846,5.2529217710889995,2
0.8842563509572958,-0.04883355518855672,0
0.9418894841565173,8.925454680045267,2
0.19378137569936882,0.48709007498045453,0
0.1461949380154019,0.6263118124813017,0
6.5475215266606535,1.1746096094846397,1
0.2336676293409161,-0.3630470024402402,0
0.6827070561675894,0.08648187052907522,0
8.627412512898836,1.0667798164855777,1
8.004959459185839,0.30779037413224797,1
0.3977401872497274,0.03308728074527555,0
5.064065237336116,5.236245567296717,2
4.3491523774237715,7.285540309939927,2
3.4219518764504895,10.869318854502163,2
6.634007927646869,-0.530030153007593,1
-0.3307236421572295,-0.00828254564249351,0
5.528222527579867,11.072517020168029,2
-0.7201914766936723,0.7572195541690174,0
8.327546905836067,-0.11980149659454038,1
8.475690202648481,0.366696230282976,1
1.7439891334841824,7.033560771719886,2
0.33582723630970085,0.574002471195574,0
6.762557517872498,0.011007897818554971,1
0.1799261306226137,-0.4033235545097048,0
4.943478692968533,5.637332060130776,2
7.870959506880723,0.6651960055588688,1
-0.09406025864577416,0.983297442294624,0
6.878913123022448,-1.0842413358915266,1
0.5743976071070857,0.22209602971176962,0
-0.37661504089192044,0.08053794128596876,0
9.072558495122548,0.9028604792552137,1
3.824309284887709,9.723638806011607,2
5.305720562077166,4.31260979382775,2
2.1618389009075734,13.63709007342488,2
0.5640647981207744,0.1237651359039699,0
6.821708184859036,-1.026631743490291,1
